2026-03-22 14:08:28 status unpacked debianutils:amd64 5.5-1ubuntu2
2026-03-22 14:08:29 startup packages configure
2026-03-22 14:08:29 configure debianutils:amd64 5.5-1ubuntu2 <none>
2026-03-22 14:08:29 status unpacked debianutils:amd64 5.5-1ubuntu2
2026-03-22 14:08:29 status half-configured debianutils:amd64 5.5-1ubuntu2
2026-03-22 14:08:29 status installed debianutils:amd64 5.5-1ubuntu2
2026-03-22 14:08:29 startup packages configure
2026-03-22 14:08:32 startup archives unpack
2026-03-22 14:08:32 upgrade diffutils:amd64 1:3.8-0ubuntu2 1:3.8-0ubuntu2
2026-03-22 14:08:32 status half-configured diffutils:amd64 1:3.8-0ubuntu2
2026-03-22 14:08:32 status unpacked diffutils:amd64 1:3.8-0ubuntu2
2026-03-22 14:08:32 status half-installed diffutils:amd64 1:3.8-0ubuntu2
2026-03-22 14:08:32 status unpacked diffutils:amd64 1:3.8-0ubuntu2
2026-03-22 14:08:33 startup packages configure
2026-03-22 14:08:33 configure diffutils:amd64 1:3.8-0ubuntu2 <none>
2026-03-22 14:08:33 status unpacked diffutils:amd64 1:3.8-0ubuntu2
2026-03-22 14:08:33 status half-configured diffutils:amd64 1:3.8-0ubuntu2
2026-03-22 14:08:33 status installed diffutils:amd64 1:3.8-0ubuntu2
2026-03-22 14:08:33 startup packages configure
2026-03-22 14:08:37 startup archives unpack
2026-03-22 14:08:37 upgrade dpkg:amd64 1.21.1ubuntu2 1.21.1ubuntu2
2026-03-22 14:08:37 status half-configured dpkg:amd64 1.21.1ubuntu2
2026-03-22 14:08:37 status unpacked dpkg:amd64 1.21.1ubuntu2
2026-03-22 14:08:37 status half-installed dpkg:amd64 1.21.1ubuntu2
2026-03-22 14:08:37 status unpacked dpkg:amd64 1.21.1ubuntu2
2026-03-22 14:08:38 startup packages configure
2026-03-22 14:08:38 configure dpkg:amd64 1.21.1ubuntu2 <none>
2026-03-22 14:08:38 status unpacked dpkg:amd64 1.21.1ubuntu2
2026-03-22 14:08:38 status half-configured dpkg:amd64 1.21.1ubuntu2
2026-03-22 14:08:38 status installed dpkg:amd64 1.21.1ubuntu2
2026-03-22 14:08:38 startup packages configure
2026-03-22 14:08:42 startup archives unpack
2026-03-22 14:08:42 upgrade e2fsprogs:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2026-03-22 14:08:42 status half-configured e2fsprogs:amd64 1.46.5-2ubuntu1
2026-03-22 14:08:42 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1
2026-03-22 14:08:42 status half-installed e2fsprogs:amd64 1.46.5-2ubuntu1
2026-03-22 14:08:42 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1
2026-03-22 14:08:42 startup packages configure
2026-03-22 14:08:42 configure e2fsprogs:amd64 1.46.5-2ubuntu1 <none>
2026-03-22 14:08:42 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1
2026-03-22 14:08:42 status half-configured e2fsprogs:amd64 1.46.5-2ubuntu1
2026-03-22 14:08:42 status installed e2fsprogs:amd64 1.46.5-2ubuntu1
2026-03-22 14:08:46 startup archives unpack
2026-03-22 14:08:46 upgrade findutils:amd64 4.8.0-1ubuntu3 4.8.0-1ubuntu3
2026-03-22 14:08:46 status half-configured findutils:amd64 4.8.0-1ubuntu3
2026-03-22 14:08:46 status unpacked findutils:amd64 4.8.0-1ubuntu3
2026-03-22 14:08:46 status half-installed findutils:amd64 4.8.0-1ubuntu3
2026-03-22 14:08:46 status unpacked findutils:amd64 4.8.0-1ubuntu3
2026-03-22 14:08:46 startup packages configure
2026-03-22 14:08:46 configure findutils:amd64 4.8.0-1ubuntu3 <none>
2026-03-22 14:08:46 status unpacked findutils:amd64 4.8.0-1ubuntu3
2026-03-22 14:08:46 status half-configured findutils:amd64 4.8.0-1ubuntu3
2026-03-22 14:08:46 status installed findutils:amd64 4.8.0-1ubuntu3
2026-03-22 14:08:47 startup packages configure
2026-03-22 14:08:50 startup archives unpack
2026-03-22 14:08:50 upgrade gcc-12-base:amd64 12-20220319-1ubuntu1 12-20220319-1ubuntu1
2026-03-22 14:08:50 status half-configured gcc-12-base:amd64 12-20220319-1ubuntu1
2026-03-22 14:08:50 status unpacked gcc-12-base:amd64 12-20220319-1ubuntu1
2026-03-22 14:08:50 status half-installed gcc-12-base:amd64 12-20220319-1ubuntu1
2026-03-22 14:08:50 status unpacked gcc-12-base:amd64 12-20220319-1ubuntu1
2026-03-22 14:08:50 startup packages configure
2026-03-22 14:08:50 configure gcc-12-base:amd64 12-20220319-1ubuntu1 <none>
2026-03-22 14:08:50 status unpacked gcc-12-base:amd64 12-20220319-1ubuntu1
2026-03-22 14:08:50 status half-configured gcc-12-base:amd64 12-20220319-1ubuntu1
2026-03-22 14:08:50 status installed gcc-12-base:amd64 12-20220319-1ubuntu1
2026-03-22 14:08:51 startup packages configure
2026-03-22 14:08:54 startup archives unpack
2026-03-22 14:08:54 upgrade gpgv:amd64 2.2.27-3ubuntu2 2.2.27-3ubuntu2
2026-03-22 14:08:54 status half-configured gpgv:amd64 2.2.27-3ubuntu2
2026-03-22 14:08:54 status unpacked gpgv:amd64 2.2.27-3ubuntu2
2026-03-22 14:08:54 status half-installed gpgv:amd64 2.2.27-3ubuntu2
2026-03-22 14:08:54 status unpacked gpgv:amd64 2.2.27-3ubuntu2
2026-03-22 14:08:55 startup packages configure
2026-03-22 14:08:55 configure gpgv:amd64 2.2.27-3ubuntu2 <none>
2026-03-22 14:08:55 status unpacked gpgv:amd64 2.2.27-3ubuntu2
2026-03-22 14:08:55 status half-configured gpgv:amd64 2.2.27-3ubuntu2
2026-03-22 14:08:55 status installed gpgv:amd64 2.2.27-3ubuntu2
2026-03-22 14:08:55 startup packages configure
2026-03-22 14:08:58 startup archives unpack
2026-03-22 14:08:58 upgrade grep:amd64 3.7-1build1 3.7-1build1
2026-03-22 14:08:58 status half-configured grep:amd64 3.7-1build1
2026-03-22 14:08:58 status unpacked grep:amd64 3.7-1build1
2026-03-22 14:08:58 status half-installed grep:amd64 3.7-1build1
2026-03-22 14:08:58 status unpacked grep:amd64 3.7-1build1
2026-03-22 14:08:59 startup packages configure
2026-03-22 14:08:59 configure grep:amd64 3.7-1build1 <none>
2026-03-22 14:08:59 status unpacked grep:amd64 3.7-1build1
2026-03-22 14:08:59 status half-configured grep:amd64 3.7-1build1
2026-03-22 14:08:59 status installed grep:amd64 3.7-1build1
2026-03-22 14:08:59 startup packages configure
2026-03-22 14:09:03 startup archives unpack
2026-03-22 14:09:03 upgrade gzip:amd64 1.10-4ubuntu4 1.10-4ubuntu4
2026-03-22 14:09:03 status half-configured gzip:amd64 1.10-4ubuntu4
2026-03-22 14:09:03 status unpacked gzip:amd64 1.10-4ubuntu4
2026-03-22 14:09:03 status half-installed gzip:amd64 1.10-4ubuntu4
2026-03-22 14:09:03 status unpacked gzip:amd64 1.10-4ubuntu4
2026-03-22 14:09:03 startup packages configure
2026-03-22 14:09:03 configure gzip:amd64 1.10-4ubuntu4 <none>
2026-03-22 14:09:03 status unpacked gzip:amd64 1.10-4ubuntu4
2026-03-22 14:09:03 status half-configured gzip:amd64 1.10-4ubuntu4
2026-03-22 14:09:03 status installed gzip:amd64 1.10-4ubuntu4
2026-03-22 14:09:03 startup packages configure
2026-03-22 14:09:06 startup archives unpack
2026-03-22 14:09:06 upgrade hostname:amd64 3.23ubuntu2 3.23ubuntu2
2026-03-22 14:09:06 status half-configured hostname:amd64 3.23ubuntu2
2026-03-22 14:09:06 status unpacked hostname:amd64 3.23ubuntu2
2026-03-22 14:09:06 status half-installed hostname:amd64 3.23ubuntu2
2026-03-22 14:09:06 status unpacked hostname:amd64 3.23ubuntu2
2026-03-22 14:09:07 startup packages configure
2026-03-22 14:09:07 configure hostname:amd64 3.23ubuntu2 <none>
2026-03-22 14:09:07 status unpacked hostname:amd64 3.23ubuntu2
2026-03-22 14:09:07 status half-configured hostname:amd64 3.23ubuntu2
2026-03-22 14:09:07 status installed hostname:amd64 3.23ubuntu2
2026-03-22 14:09:07 startup packages configure
2026-03-22 14:09:10 startup archives unpack
2026-03-22 14:09:10 upgrade init-system-helpers:all 1.62 1.62
2026-03-22 14:09:10 status half-configured init-system-helpers:all 1.62
2026-03-22 14:09:10 status unpacked init-system-helpers:all 1.62
2026-03-22 14:09:10 status half-installed init-system-helpers:all 1.62
2026-03-22 14:09:10 status unpacked init-system-helpers:all 1.62
2026-03-22 14:09:11 startup packages configure
2026-03-22 14:09:11 configure init-system-helpers:all 1.62 <none>
2026-03-22 14:09:11 status unpacked init-system-helpers:all 1.62
2026-03-22 14:09:11 status half-configured init-system-helpers:all 1.62
2026-03-22 14:09:11 status installed init-system-helpers:all 1.62
2026-03-22 14:09:11 startup packages configure
2026-03-22 14:09:14 startup archives unpack
2026-03-22 14:09:14 upgrade libacl1:amd64 2.3.1-1 2.3.1-1
2026-03-22 14:09:14 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:14 status half-configured libacl1:amd64 2.3.1-1
2026-03-22 14:09:14 status unpacked libacl1:amd64 2.3.1-1
2026-03-22 14:09:14 status half-installed libacl1:amd64 2.3.1-1
2026-03-22 14:09:14 status unpacked libacl1:amd64 2.3.1-1
2026-03-22 14:09:15 startup packages configure
2026-03-22 14:09:15 configure libacl1:amd64 2.3.1-1 <none>
2026-03-22 14:09:15 status unpacked libacl1:amd64 2.3.1-1
2026-03-22 14:09:15 status half-configured libacl1:amd64 2.3.1-1
2026-03-22 14:09:15 status installed libacl1:amd64 2.3.1-1
2026-03-22 14:09:15 startup packages configure
2026-03-22 14:09:15 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:09:15 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:15 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:19 startup archives unpack
2026-03-22 14:09:19 upgrade libapt-pkg6.0:amd64 2.4.5 2.4.5
2026-03-22 14:09:19 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:19 status half-configured libapt-pkg6.0:amd64 2.4.5
2026-03-22 14:09:19 status unpacked libapt-pkg6.0:amd64 2.4.5
2026-03-22 14:09:19 status half-installed libapt-pkg6.0:amd64 2.4.5
2026-03-22 14:09:19 status unpacked libapt-pkg6.0:amd64 2.4.5
2026-03-22 14:09:19 startup packages configure
2026-03-22 14:09:19 configure libapt-pkg6.0:amd64 2.4.5 <none>
2026-03-22 14:09:19 status unpacked libapt-pkg6.0:amd64 2.4.5
2026-03-22 14:09:19 status half-configured libapt-pkg6.0:amd64 2.4.5
2026-03-22 14:09:19 status installed libapt-pkg6.0:amd64 2.4.5
2026-03-22 14:09:20 startup packages configure
2026-03-22 14:09:20 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:09:20 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:20 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:23 startup archives unpack
2026-03-22 14:09:23 upgrade libattr1:amd64 1:2.5.1-1build1 1:2.5.1-1build1
2026-03-22 14:09:23 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:23 status half-configured libattr1:amd64 1:2.5.1-1build1
2026-03-22 14:09:23 status unpacked libattr1:amd64 1:2.5.1-1build1
2026-03-22 14:09:23 status half-installed libattr1:amd64 1:2.5.1-1build1
2026-03-22 14:09:23 status unpacked libattr1:amd64 1:2.5.1-1build1
2026-03-22 14:09:23 startup packages configure
2026-03-22 14:09:23 configure libattr1:amd64 1:2.5.1-1build1 <none>
2026-03-22 14:09:23 status unpacked libattr1:amd64 1:2.5.1-1build1
2026-03-22 14:09:23 status half-configured libattr1:amd64 1:2.5.1-1build1
2026-03-22 14:09:23 status installed libattr1:amd64 1:2.5.1-1build1
2026-03-22 14:09:23 startup packages configure
2026-03-22 14:09:23 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:09:23 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:24 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:27 startup archives unpack
2026-03-22 14:09:27 upgrade libaudit-common:all 1:3.0.7-1build1 1:3.0.7-1build1
2026-03-22 14:09:27 status half-configured libaudit-common:all 1:3.0.7-1build1
2026-03-22 14:09:27 status unpacked libaudit-common:all 1:3.0.7-1build1
2026-03-22 14:09:27 status half-installed libaudit-common:all 1:3.0.7-1build1
2026-03-22 14:09:27 status unpacked libaudit-common:all 1:3.0.7-1build1
2026-03-22 14:09:27 startup packages configure
2026-03-22 14:09:27 configure libaudit-common:all 1:3.0.7-1build1 <none>
2026-03-22 14:09:27 status unpacked libaudit-common:all 1:3.0.7-1build1
2026-03-22 14:09:27 status half-configured libaudit-common:all 1:3.0.7-1build1
2026-03-22 14:09:27 status installed libaudit-common:all 1:3.0.7-1build1
2026-03-22 14:09:27 startup packages configure
2026-03-22 14:09:31 startup archives unpack
2026-03-22 14:09:31 upgrade libaudit1:amd64 1:3.0.7-1build1 1:3.0.7-1build1
2026-03-22 14:09:31 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:31 status half-configured libaudit1:amd64 1:3.0.7-1build1
2026-03-22 14:09:31 status unpacked libaudit1:amd64 1:3.0.7-1build1
2026-03-22 14:09:31 status half-installed libaudit1:amd64 1:3.0.7-1build1
2026-03-22 14:09:31 status unpacked libaudit1:amd64 1:3.0.7-1build1
2026-03-22 14:09:31 startup packages configure
2026-03-22 14:09:31 configure libaudit1:amd64 1:3.0.7-1build1 <none>
2026-03-22 14:09:31 status unpacked libaudit1:amd64 1:3.0.7-1build1
2026-03-22 14:09:31 status half-configured libaudit1:amd64 1:3.0.7-1build1
2026-03-22 14:09:31 status installed libaudit1:amd64 1:3.0.7-1build1
2026-03-22 14:09:31 startup packages configure
2026-03-22 14:09:31 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:09:31 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:31 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:35 startup archives unpack
2026-03-22 14:09:35 upgrade libblkid1:amd64 2.37.2-4ubuntu3 2.37.2-4ubuntu3
2026-03-22 14:09:35 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:35 status half-configured libblkid1:amd64 2.37.2-4ubuntu3
2026-03-22 14:09:35 status unpacked libblkid1:amd64 2.37.2-4ubuntu3
2026-03-22 14:09:35 status half-installed libblkid1:amd64 2.37.2-4ubuntu3
2026-03-22 14:09:35 status unpacked libblkid1:amd64 2.37.2-4ubuntu3
2026-03-22 14:09:35 startup packages configure
2026-03-22 14:09:35 configure libblkid1:amd64 2.37.2-4ubuntu3 <none>
2026-03-22 14:09:35 status unpacked libblkid1:amd64 2.37.2-4ubuntu3
2026-03-22 14:09:35 status half-configured libblkid1:amd64 2.37.2-4ubuntu3
2026-03-22 14:09:35 status installed libblkid1:amd64 2.37.2-4ubuntu3
2026-03-22 14:09:35 startup packages configure
2026-03-22 14:09:35 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:09:35 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:35 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:39 startup archives unpack
2026-03-22 14:09:39 upgrade libbz2-1.0:amd64 1.0.8-5build1 1.0.8-5build1
2026-03-22 14:09:39 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:39 status half-configured libbz2-1.0:amd64 1.0.8-5build1
2026-03-22 14:09:39 status unpacked libbz2-1.0:amd64 1.0.8-5build1
2026-03-22 14:09:39 status half-installed libbz2-1.0:amd64 1.0.8-5build1
2026-03-22 14:09:39 status unpacked libbz2-1.0:amd64 1.0.8-5build1
2026-03-22 14:09:39 startup packages configure
2026-03-22 14:09:39 configure libbz2-1.0:amd64 1.0.8-5build1 <none>
2026-03-22 14:09:39 status unpacked libbz2-1.0:amd64 1.0.8-5build1
2026-03-22 14:09:39 status half-configured libbz2-1.0:amd64 1.0.8-5build1
2026-03-22 14:09:39 status installed libbz2-1.0:amd64 1.0.8-5build1
2026-03-22 14:09:39 startup packages configure
2026-03-22 14:09:39 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:09:39 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:39 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:43 startup archives unpack
2026-03-22 14:09:43 upgrade libc-bin:amd64 2.35-0ubuntu3 2.35-0ubuntu3
2026-03-22 14:09:43 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:43 status unpacked libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:43 status half-installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:43 status unpacked libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:44 startup packages configure
2026-03-22 14:09:44 configure libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:09:44 status unpacked libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:44 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:44 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:44 startup packages configure
2026-03-22 14:09:50 startup archives unpack
2026-03-22 14:09:50 upgrade libc6:amd64 2.35-0ubuntu3 2.35-0ubuntu3
2026-03-22 14:09:50 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:50 status half-configured libc6:amd64 2.35-0ubuntu3
2026-03-22 14:09:50 status unpacked libc6:amd64 2.35-0ubuntu3
2026-03-22 14:09:50 status half-installed libc6:amd64 2.35-0ubuntu3
2026-03-22 14:09:50 status unpacked libc6:amd64 2.35-0ubuntu3
2026-03-22 14:09:50 startup packages configure
2026-03-22 14:09:50 configure libc6:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:09:50 status unpacked libc6:amd64 2.35-0ubuntu3
2026-03-22 14:09:50 status half-configured libc6:amd64 2.35-0ubuntu3
2026-03-22 14:09:51 status installed libc6:amd64 2.35-0ubuntu3
2026-03-22 14:09:52 startup packages configure
2026-03-22 14:09:52 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:09:52 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:52 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:55 startup archives unpack
2026-03-22 14:09:55 upgrade libcap-ng0:amd64 0.7.9-2.2build3 0.7.9-2.2build3
2026-03-22 14:09:55 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:55 status half-configured libcap-ng0:amd64 0.7.9-2.2build3
2026-03-22 14:09:55 status unpacked libcap-ng0:amd64 0.7.9-2.2build3
2026-03-22 14:09:55 status half-installed libcap-ng0:amd64 0.7.9-2.2build3
2026-03-22 14:09:55 status unpacked libcap-ng0:amd64 0.7.9-2.2build3
2026-03-22 14:09:55 startup packages configure
2026-03-22 14:09:55 configure libcap-ng0:amd64 0.7.9-2.2build3 <none>
2026-03-22 14:09:55 status unpacked libcap-ng0:amd64 0.7.9-2.2build3
2026-03-22 14:09:55 status half-configured libcap-ng0:amd64 0.7.9-2.2build3
2026-03-22 14:09:55 status installed libcap-ng0:amd64 0.7.9-2.2build3
2026-03-22 14:09:56 startup packages configure
2026-03-22 14:09:56 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:09:56 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:56 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:59 startup archives unpack
2026-03-22 14:09:59 upgrade libcap2:amd64 1:2.44-1build3 1:2.44-1build3
2026-03-22 14:09:59 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:09:59 status half-configured libcap2:amd64 1:2.44-1build3
2026-03-22 14:09:59 status unpacked libcap2:amd64 1:2.44-1build3
2026-03-22 14:09:59 status half-installed libcap2:amd64 1:2.44-1build3
2026-03-22 14:09:59 status unpacked libcap2:amd64 1:2.44-1build3
2026-03-22 14:09:59 startup packages configure
2026-03-22 14:09:59 configure libcap2:amd64 1:2.44-1build3 <none>
2026-03-22 14:09:59 status unpacked libcap2:amd64 1:2.44-1build3
2026-03-22 14:09:59 status half-configured libcap2:amd64 1:2.44-1build3
2026-03-22 14:09:59 status installed libcap2:amd64 1:2.44-1build3
2026-03-22 14:10:00 startup packages configure
2026-03-22 14:10:00 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:10:00 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:00 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:03 startup archives unpack
2026-03-22 14:10:03 upgrade libcom-err2:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2026-03-22 14:10:03 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:03 status half-configured libcom-err2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:03 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:03 status half-installed libcom-err2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:03 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:03 startup packages configure
2026-03-22 14:10:03 configure libcom-err2:amd64 1.46.5-2ubuntu1 <none>
2026-03-22 14:10:03 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:03 status half-configured libcom-err2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:03 status installed libcom-err2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:04 startup packages configure
2026-03-22 14:10:04 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:10:04 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:04 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:07 startup archives unpack
2026-03-22 14:10:07 upgrade libcrypt1:amd64 1:4.4.27-1 1:4.4.27-1
2026-03-22 14:10:07 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:07 status half-configured libcrypt1:amd64 1:4.4.27-1
2026-03-22 14:10:07 status unpacked libcrypt1:amd64 1:4.4.27-1
2026-03-22 14:10:07 status half-installed libcrypt1:amd64 1:4.4.27-1
2026-03-22 14:10:07 status unpacked libcrypt1:amd64 1:4.4.27-1
2026-03-22 14:10:07 startup packages configure
2026-03-22 14:10:07 configure libcrypt1:amd64 1:4.4.27-1 <none>
2026-03-22 14:10:07 status unpacked libcrypt1:amd64 1:4.4.27-1
2026-03-22 14:10:07 status half-configured libcrypt1:amd64 1:4.4.27-1
2026-03-22 14:10:07 status installed libcrypt1:amd64 1:4.4.27-1
2026-03-22 14:10:08 startup packages configure
2026-03-22 14:10:08 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:10:08 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:08 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:12 startup archives unpack
2026-03-22 14:10:12 upgrade libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3 5.3.28+dfsg1-0.8ubuntu3
2026-03-22 14:10:12 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:12 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2026-03-22 14:10:12 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2026-03-22 14:10:12 status half-installed libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2026-03-22 14:10:12 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2026-03-22 14:10:12 startup packages configure
2026-03-22 14:10:12 configure libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3 <none>
2026-03-22 14:10:12 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2026-03-22 14:10:12 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2026-03-22 14:10:12 status installed libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2026-03-22 14:10:12 startup packages configure
2026-03-22 14:10:12 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:10:12 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:12 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:16 startup archives unpack
2026-03-22 14:10:16 upgrade libdebconfclient0:amd64 0.261ubuntu1 0.261ubuntu1
2026-03-22 14:10:16 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:16 status half-configured libdebconfclient0:amd64 0.261ubuntu1
2026-03-22 14:10:16 status unpacked libdebconfclient0:amd64 0.261ubuntu1
2026-03-22 14:10:16 status half-installed libdebconfclient0:amd64 0.261ubuntu1
2026-03-22 14:10:16 status unpacked libdebconfclient0:amd64 0.261ubuntu1
2026-03-22 14:10:16 startup packages configure
2026-03-22 14:10:16 configure libdebconfclient0:amd64 0.261ubuntu1 <none>
2026-03-22 14:10:16 status unpacked libdebconfclient0:amd64 0.261ubuntu1
2026-03-22 14:10:16 status half-configured libdebconfclient0:amd64 0.261ubuntu1
2026-03-22 14:10:16 status installed libdebconfclient0:amd64 0.261ubuntu1
2026-03-22 14:10:16 startup packages configure
2026-03-22 14:10:16 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:10:16 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:16 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:20 startup archives unpack
2026-03-22 14:10:20 upgrade libext2fs2:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2026-03-22 14:10:20 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:20 status half-configured libext2fs2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:20 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:20 status half-installed libext2fs2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:20 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:20 startup packages configure
2026-03-22 14:10:20 configure libext2fs2:amd64 1.46.5-2ubuntu1 <none>
2026-03-22 14:10:20 status unpacked libext2fs2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:20 status half-configured libext2fs2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:20 status installed libext2fs2:amd64 1.46.5-2ubuntu1
2026-03-22 14:10:20 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2026-03-22 14:10:20 status half-configured libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:20 status installed libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:24 startup archives unpack
2026-03-22 14:10:24 upgrade libffi8:amd64 3.4.2-4 3.4.2-4
2026-03-22 14:10:24 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2026-03-22 14:10:24 status half-configured libffi8:amd64 3.4.2-4
2026-03-22 14:10:24 status unpacked libffi8:amd64 3.4.2-4
2026-03-22 14:10:24 status half-installed libffi8:amd64 3.4.2-4
2026-03-22 14:10:24 status unpacked libffi8:amd64 3.4.2-4
2026-03-22 14:10:24 startup packages configure
2026-03-22 14:10:24 configure libffi8:amd64 3.4.2-4 <none>
2026-03-22 14:10:24 status unpacked libffi8:amd64 3.4.2-4
